	SubjectID1	SubjectID2	Group1	Group2	Distance
338	SRR7013999	SRR7013976	Crohn's disease	Crohn's disease	0.5595715270571979
339	SRR7013999	SRR7013977	Crohn's disease	Crohn's disease	0.5109469003389887
340	SRR7013999	SRR7013985	Crohn's disease	Crohn's disease	0.5143375890901201
341	SRR7013999	SRR7013986	Crohn's disease	Crohn's disease	0.47659630445069695
342	SRR7013999	SRR7013990	Crohn's disease	Crohn's disease	0.5403520838324237
343	SRR7013999	SRR7013991	Crohn's disease	Crohn's disease	0.42374699647980885
344	SRR7013999	SRR7013992	Crohn's disease	Crohn's disease	0.5246890485900952
345	SRR7013999	SRR7013993	Crohn's disease	Crohn's disease	0.6350498660300513
346	SRR7013999	SRR7013994	Crohn's disease	Crohn's disease	0.5292289590101974
347	SRR7013999	SRR7013995	Crohn's disease	Crohn's disease	0.6064915707945713
348	SRR7013999	SRR7013996	Crohn's disease	Crohn's disease	0.5329870880572308
349	SRR7013999	SRR7013997	Crohn's disease	Crohn's disease	0.5064649002442881
350	SRR7013999	SRR7013998	Crohn's disease	Crohn's disease	0.4083803525092709
351	SRR7014000	SRR7013953	Crohn's disease	Crohn's disease	0.5525529235686056
352	SRR7014000	SRR7013954	Crohn's disease	Crohn's disease	0.43394706043503883
353	SRR7014000	SRR7013955	Crohn's disease	Crohn's disease	0.3932166367144542
354	SRR7014000	SRR7013956	Crohn's disease	Crohn's disease	0.3958023217949035
355	SRR7014000	SRR7013958	Crohn's disease	Crohn's disease	0.5828178837556716
356	SRR7014000	SRR7013959	Crohn's disease	Crohn's disease	0.5899128189638349
357	SRR7014000	SRR7013960	Crohn's disease	Crohn's disease	0.43667043001678174
358	SRR7014000	SRR7013961	Crohn's disease	Crohn's disease	0.40470818036580347
359	SRR7014000	SRR7013969	Crohn's disease	Crohn's disease	0.6217925322268223
360	SRR7014000	SRR7013970	Crohn's disease	Crohn's disease	0.5729650818627293
361	SRR7014000	SRR7013971	Crohn's disease	Crohn's disease	0.5215208032024696
362	SRR7014000	SRR7013972	Crohn's disease	Crohn's disease	0.5014864973438425
363	SRR7014000	SRR7013975	Crohn's disease	Crohn's disease	0.5769778264640479
364	SRR7014000	SRR7013976	Crohn's disease	Crohn's disease	0.5667948232367674
365	SRR7014000	SRR7013977	Crohn's disease	Crohn's disease	0.5495253347216673
366	SRR7014000	SRR7013985	Crohn's disease	Crohn's disease	0.5661284618284834
367	SRR7014000	SRR7013986	Crohn's disease	Crohn's disease	0.5243854650723689
368	SRR7014000	SRR7013990	Crohn's disease	Crohn's disease	0.5485620163849436
369	SRR7014000	SRR7013991	Crohn's disease	Crohn's disease	0.471518408600824
370	SRR7014000	SRR7013992	Crohn's disease	Crohn's disease	0.5806639863164136
371	SRR7014000	SRR7013993	Crohn's disease	Crohn's disease	0.6395902348307182
372	SRR7014000	SRR7013994	Crohn's disease	Crohn's disease	0.5449295619905031
373	SRR7014000	SRR7013995	Crohn's disease	Crohn's disease	0.5482725009789348
374	SRR7014000	SRR7013996	Crohn's disease	Crohn's disease	0.5069938655753067
375	SRR7014000	SRR7013997	Crohn's disease	Crohn's disease	0.547676953164396
376	SRR7014000	SRR7013998	Crohn's disease	Crohn's disease	0.3867969177544543
377	SRR7014000	SRR7013999	Crohn's disease	Crohn's disease	0.32020383195565094
378	SRR7014001	SRR7013953	Crohn's disease	Crohn's disease	0.5612384341765941
379	SRR7014001	SRR7013954	Crohn's disease	Crohn's disease	0.4858081707764235
380	SRR7014001	SRR7013955	Crohn's disease	Crohn's disease	0.42532766079099465
381	SRR7014001	SRR7013956	Crohn's disease	Crohn's disease	0.4667215685510456
382	SRR7014001	SRR7013958	Crohn's disease	Crohn's disease	0.5972278955735245
383	SRR7014001	SRR7013959	Crohn's disease	Crohn's disease	0.5964727058514082
384	SRR7014001	SRR7013960	Crohn's disease	Crohn's disease	0.46117154423295387
385	SRR7014001	SRR7013961	Crohn's disease	Crohn's disease	0.508533576007474
386	SRR7014001	SRR7013969	Crohn's disease	Crohn's disease	0.6621980415134356
387	SRR7014001	SRR7013970	Crohn's disease	Crohn's disease	0.5873504221763364
388	SRR7014001	SRR7013971	Crohn's disease	Crohn's disease	0.5225219968460422
389	SRR7014001	SRR7013972	Crohn's disease	Crohn's disease	0.5635774003249232
390	SRR7014001	SRR7013975	Crohn's disease	Crohn's disease	0.5765600540063
391	SRR7014001	SRR7013976	Crohn's disease	Crohn's disease	0.5701125045399791
392	SRR7014001	SRR7013977	Crohn's disease	Crohn's disease	0.5842687124206307
393	SRR7014001	SRR7013985	Crohn's disease	Crohn's disease	0.5820650368691206
394	SRR7014001	SRR7013986	Crohn's disease	Crohn's disease	0.53776677192287
395	SRR7014001	SRR7013990	Crohn's disease	Crohn's disease	0.5690438448566586
396	SRR7014001	SRR7013991	Crohn's disease	Crohn's disease	0.4361023233720216
397	SRR7014001	SRR7013992	Crohn's disease	Crohn's disease	0.6187931450294604
398	SRR7014001	SRR7013993	Crohn's disease	Crohn's disease	0.6497315792384802
399	SRR7014001	SRR7013994	Crohn's disease	Crohn's disease	0.5486131236962281
400	SRR7014001	SRR7013995	Crohn's disease	Crohn's disease	0.5820471604620162
401	SRR7014001	SRR7013996	Crohn's disease	Crohn's disease	0.5482951631809233
402	SRR7014001	SRR7013997	Crohn's disease	Crohn's disease	0.5494264616283959
403	SRR7014001	SRR7013998	Crohn's disease	Crohn's disease	0.33494984148917306
404	SRR7014001	SRR7013999	Crohn's disease	Crohn's disease	0.3332823781717973
405	SRR7014001	SRR7014000	Crohn's disease	Crohn's disease	0.3380989105415087
406	SRR7014003	SRR7013953	Crohn's disease	Crohn's disease	0.5792264824843126
407	SRR7014003	SRR7013954	Crohn's disease	Crohn's disease	0.4672434462836646
408	SRR7014003	SRR7013955	Crohn's disease	Crohn's disease	0.4715768459606526
409	SRR7014003	SRR7013956	Crohn's disease	Crohn's disease	0.41873064014711836
410	SRR7014003	SRR7013958	Crohn's disease	Crohn's disease	0.541552342346415
411	SRR7014003	SRR7013959	Crohn's disease	Crohn's disease	0.5827720639456635
412	SRR7014003	SRR7013960	Crohn's disease	Crohn's disease	0.4396246002733202
413	SRR7014003	SRR7013961	Crohn's disease	Crohn's disease	0.5207868596875632
414	SRR7014003	SRR7013969	Crohn's disease	Crohn's disease	0.5911076480531041
415	SRR7014003	SRR7013970	Crohn's disease	Crohn's disease	0.5431049574961241
416	SRR7014003	SRR7013971	Crohn's disease	Crohn's disease	0.544616113426748
417	SRR7014003	SRR7013972	Crohn's disease	Crohn's disease	0.5236924104255674
418	SRR7014003	SRR7013975	Crohn's disease	Crohn's disease	0.5828600034339505
419	SRR7014003	SRR7013976	Crohn's disease	Crohn's disease	0.5737199706581091
420	SRR7014003	SRR7013977	Crohn's disease	Crohn's disease	0.515899333071541
421	SRR7014003	SRR7013985	Crohn's disease	Crohn's disease	0.5866004616733089
422	SRR7014003	SRR7013986	Crohn's disease	Crohn's disease	0.5285418787134205
423	SRR7014003	SRR7013990	Crohn's disease	Crohn's disease	0.5694774757097003
424	SRR7014003	SRR7013991	Crohn's disease	Crohn's disease	0.4912949235355594
425	SRR7014003	SRR7013992	Crohn's disease	Crohn's disease	0.5653080276843117
426	SRR7014003	SRR7013993	Crohn's disease	Crohn's disease	0.5995318363829449
427	SRR7014003	SRR7013994	Crohn's disease	Crohn's disease	0.5546496440590344
428	SRR7014003	SRR7013995	Crohn's disease	Crohn's disease	0.5738150048278698
429	SRR7014003	SRR7013996	Crohn's disease	Crohn's disease	0.34552626004993237
430	SRR7014003	SRR7013997	Crohn's disease	Crohn's disease	0.4725473883437778
431	SRR7014003	SRR7013998	Crohn's disease	Crohn's disease	0.5852850061079242
432	SRR7014003	SRR7013999	Crohn's disease	Crohn's disease	0.5095169071000096
433	SRR7014003	SRR7014000	Crohn's disease	Crohn's disease	0.4904966532683866
434	SRR7014003	SRR7014001	Crohn's disease	Crohn's disease	0.5326160849579803
435	SRR7014004	SRR7013953	Crohn's disease	Crohn's disease	0.571736513777386
436	SRR7014004	SRR7013954	Crohn's disease	Crohn's disease	0.5580500622706199
437	SRR7014004	SRR7013955	Crohn's disease	Crohn's disease	0.48920795222537616
438	SRR7014004	SRR7013956	Crohn's disease	Crohn's disease	0.5490854222611442
439	SRR7014004	SRR7013958	Crohn's disease	Crohn's disease	0.6604493569497729
440	SRR7014004	SRR7013959	Crohn's disease	Crohn's disease	0.6172908449856492
441	SRR7014004	SRR7013960	Crohn's disease	Crohn's disease	0.5554027651757788
442	SRR7014004	SRR7013961	Crohn's disease	Crohn's disease	0.5223638286126477
443	SRR7014004	SRR7013969	Crohn's disease	Crohn's disease	0.7048613317107412
444	SRR7014004	SRR7013970	Crohn's disease	Crohn's disease	0.6158702791610663
445	SRR7014004	SRR7013971	Crohn's disease	Crohn's disease	0.6218520959538553
446	SRR7014004	SRR7013972	Crohn's disease	Crohn's disease	0.6591922199351742
447	SRR7014004	SRR7013975	Crohn's disease	Crohn's disease	0.6548981230224313
448	SRR7014004	SRR7013976	Crohn's disease	Crohn's disease	0.6706899953700028
449	SRR7014004	SRR7013977	Crohn's disease	Crohn's disease	0.6353846155127626
450	SRR7014004	SRR7013985	Crohn's disease	Crohn's disease	0.6461930085866572
451	SRR7014004	SRR7013986	Crohn's disease	Crohn's disease	0.6217444804578841
452	SRR7014004	SRR7013990	Crohn's disease	Crohn's disease	0.6508655180795219
453	SRR7014004	SRR7013991	Crohn's disease	Crohn's disease	0.5824659132334535
454	SRR7014004	SRR7013992	Crohn's disease	Crohn's disease	0.6783477288837447
455	SRR7014004	SRR7013993	Crohn's disease	Crohn's disease	0.6898216441857362
456	SRR7014004	SRR7013994	Crohn's disease	Crohn's disease	0.5951513206330206
457	SRR7014004	SRR7013995	Crohn's disease	Crohn's disease	0.5327073575199263
458	SRR7014004	SRR7013996	Crohn's disease	Crohn's disease	0.5717470560961736
459	SRR7014004	SRR7013997	Crohn's disease	Crohn's disease	0.6597959237515848
460	SRR7014004	SRR7013998	Crohn's disease	Crohn's disease	0.37790607471678633
461	SRR7014004	SRR7013999	Crohn's disease	Crohn's disease	0.421541744438502
462	SRR7014004	SRR7014000	Crohn's disease	Crohn's disease	0.43697190067880015
463	SRR7014004	SRR7014001	Crohn's disease	Crohn's disease	0.3798495974289468
464	SRR7014004	SRR7014003	Crohn's disease	Crohn's disease	0.6140842144912925
465	SRR7014005	SRR7013953	Crohn's disease	Crohn's disease	0.5287056440314861
466	SRR7014005	SRR7013954	Crohn's disease	Crohn's disease	0.4490016261472164
467	SRR7014005	SRR7013955	Crohn's disease	Crohn's disease	0.4122004989389668
468	SRR7014005	SRR7013956	Crohn's disease	Crohn's disease	0.438476045354363
469	SRR7014005	SRR7013958	Crohn's disease	Crohn's disease	0.6025390369289503
470	SRR7014005	SRR7013959	Crohn's disease	Crohn's disease	0.554548517216219
471	SRR7014005	SRR7013960	Crohn's disease	Crohn's disease	0.4379851419226326
472	SRR7014005	SRR7013961	Crohn's disease	Crohn's disease	0.46726072124116436
473	SRR7014005	SRR7013969	Crohn's disease	Crohn's disease	0.6347900067822774
474	SRR7014005	SRR7013970	Crohn's disease	Crohn's disease	0.5415973375509292
475	SRR7014005	SRR7013971	Crohn's disease	Crohn's disease	0.496563652113
476	SRR7014005	SRR7013972	Crohn's disease	Crohn's disease	0.6064636754764842
477	SRR7014005	SRR7013975	Crohn's disease	Crohn's disease	0.5590065540019463
478	SRR7014005	SRR7013976	Crohn's disease	Crohn's disease	0.5719195495406846
479	SRR7014005	SRR7013977	Crohn's disease	Crohn's disease	0.5849593168205116
480	SRR7014005	SRR7013985	Crohn's disease	Crohn's disease	0.5811732656860541
481	SRR7014005	SRR7013986	Crohn's disease	Crohn's disease	0.5615661500860007
482	SRR7014005	SRR7013990	Crohn's disease	Crohn's disease	0.546965750483163
483	SRR7014005	SRR7013991	Crohn's disease	Crohn's disease	0.4774367985189331
484	SRR7014005	SRR7013992	Crohn's disease	Crohn's disease	0.6317711210570758
485	SRR7014005	SRR7013993	Crohn's disease	Crohn's disease	0.6468979017104557
486	SRR7014005	SRR7013994	Crohn's disease	Crohn's disease	0.5804943953881909
487	SRR7014005	SRR7013995	Crohn's disease	Crohn's disease	0.49605135526351185
488	SRR7014005	SRR7013996	Crohn's disease	Crohn's disease	0.4985135474436799
489	SRR7014005	SRR7013997	Crohn's disease	Crohn's disease	0.585698136957253
490	SRR7014005	SRR7013998	Crohn's disease	Crohn's disease	0.3298899556650267
491	SRR7014005	SRR7013999	Crohn's disease	Crohn's disease	0.33862484725556924
492	SRR7014005	SRR7014000	Crohn's disease	Crohn's disease	0.35005683877869304
493	SRR7014005	SRR7014001	Crohn's disease	Crohn's disease	0.30537019546298994
494	SRR7014005	SRR7014003	Crohn's disease	Crohn's disease	0.5101482281746519
495	SRR7014005	SRR7014004	Crohn's disease	Crohn's disease	0.3124536937428205
496	SRR7014006	SRR7013953	Crohn's disease	Crohn's disease	0.4620631262419028
497	SRR7014006	SRR7013954	Crohn's disease	Crohn's disease	0.5761001867532904
498	SRR7014006	SRR7013955	Crohn's disease	Crohn's disease	0.5088118114976002
499	SRR7014006	SRR7013956	Crohn's disease	Crohn's disease	0.5112854234355927
500	SRR7014006	SRR7013958	Crohn's disease	Crohn's disease	0.6018254877194776
501	SRR7014006	SRR7013959	Crohn's disease	Crohn's disease	0.5637376900426068
502	SRR7014006	SRR7013960	Crohn's disease	Crohn's disease	0.5514156806224302
503	SRR7014006	SRR7013961	Crohn's disease	Crohn's disease	0.4837048468282356
504	SRR7014006	SRR7013969	Crohn's disease	Crohn's disease	0.6959147405151348
505	SRR7014006	SRR7013970	Crohn's disease	Crohn's disease	0.6181041485674018
506	SRR7014006	SRR7013971	Crohn's disease	Crohn's disease	0.6148967799399936
507	SRR7014006	SRR7013972	Crohn's disease	Crohn's disease	0.6629120585817675
508	SRR7014006	SRR7013975	Crohn's disease	Crohn's disease	0.5720502012832804
509	SRR7014006	SRR7013976	Crohn's disease	Crohn's disease	0.5883242090831847
510	SRR7014006	SRR7013977	Crohn's disease	Crohn's disease	0.6158412637993921
511	SRR7014006	SRR7013985	Crohn's disease	Crohn's disease	0.6326721991833548
512	SRR7014006	SRR7013986	Crohn's disease	Crohn's disease	0.6063246963896205
513	SRR7014006	SRR7013990	Crohn's disease	Crohn's disease	0.6350171341614221
514	SRR7014006	SRR7013991	Crohn's disease	Crohn's disease	0.5968043395663666
515	SRR7014006	SRR7013992	Crohn's disease	Crohn's disease	0.6221020664600438
516	SRR7014006	SRR7013993	Crohn's disease	Crohn's disease	0.55264741570689
517	SRR7014006	SRR7013994	Crohn's disease	Crohn's disease	0.631943659406347
518	SRR7014006	SRR7013995	Crohn's disease	Crohn's disease	0.551420329428021
519	SRR7014006	SRR7013996	Crohn's disease	Crohn's disease	0.48900057191236895
520	SRR7014006	SRR7013997	Crohn's disease	Crohn's disease	0.625905422030215
521	SRR7014006	SRR7013998	Crohn's disease	Crohn's disease	0.5391969251373064
522	SRR7014006	SRR7013999	Crohn's disease	Crohn's disease	0.5779185765553031
523	SRR7014006	SRR7014000	Crohn's disease	Crohn's disease	0.4945537414526333
524	SRR7014006	SRR7014001	Crohn's disease	Crohn's disease	0.5533704207338997
525	SRR7014006	SRR7014003	Crohn's disease	Crohn's disease	0.5750277925886106
526	SRR7014006	SRR7014004	Crohn's disease	Crohn's disease	0.5433310615296325
527	SRR7014006	SRR7014005	Crohn's disease	Crohn's disease	0.48129337360183955
528	SRR7014007	SRR7013953	Crohn's disease	Crohn's disease	0.6131591503049657
529	SRR7014007	SRR7013954	Crohn's disease	Crohn's disease	0.5086838286412306
530	SRR7014007	SRR7013955	Crohn's disease	Crohn's disease	0.5655222306981422
531	SRR7014007	SRR7013956	Crohn's disease	Crohn's disease	0.5716065600496714
532	SRR7014007	SRR7013958	Crohn's disease	Crohn's disease	0.6254022874187865
533	SRR7014007	SRR7013959	Crohn's disease	Crohn's disease	0.5634364309642074
534	SRR7014007	SRR7013960	Crohn's disease	Crohn's disease	0.4869789109697113
535	SRR7014007	SRR7013961	Crohn's disease	Crohn's disease	0.5661840629340626
536	SRR7014007	SRR7013969	Crohn's disease	Crohn's disease	0.5649444832960089
537	SRR7014007	SRR7013970	Crohn's disease	Crohn's disease	0.48400954619468767
538	SRR7014007	SRR7013971	Crohn's disease	Crohn's disease	0.4640437081092141
539	SRR7014007	SRR7013972	Crohn's disease	Crohn's disease	0.5489066544711076
540	SRR7014007	SRR7013975	Crohn's disease	Crohn's disease	0.4944538403194863
541	SRR7014007	SRR7013976	Crohn's disease	Crohn's disease	0.5104061355321449
542	SRR7014007	SRR7013977	Crohn's disease	Crohn's disease	0.568355475983187
543	SRR7014007	SRR7013985	Crohn's disease	Crohn's disease	0.5434532367316438
544	SRR7014007	SRR7013986	Crohn's disease	Crohn's disease	0.578026774361044
545	SRR7014007	SRR7013990	Crohn's disease	Crohn's disease	0.45257748429032385
546	SRR7014007	SRR7013991	Crohn's disease	Crohn's disease	0.49462507182605253
547	SRR7014007	SRR7013992	Crohn's disease	Crohn's disease	0.6431032570166608
548	SRR7014007	SRR7013993	Crohn's disease	Crohn's disease	0.5393983684395388
549	SRR7014007	SRR7013994	Crohn's disease	Crohn's disease	0.5738390019924199
550	SRR7014007	SRR7013995	Crohn's disease	Crohn's disease	0.5333207131532449
551	SRR7014007	SRR7013996	Crohn's disease	Crohn's disease	0.4397235878732835
552	SRR7014007	SRR7013997	Crohn's disease	Crohn's disease	0.5359009624969537
553	SRR7014007	SRR7013998	Crohn's disease	Crohn's disease	0.5879708419428881
554	SRR7014007	SRR7013999	Crohn's disease	Crohn's disease	0.5963932868846772
555	SRR7014007	SRR7014000	Crohn's disease	Crohn's disease	0.5820906551056707
556	SRR7014007	SRR7014001	Crohn's disease	Crohn's disease	0.561121581424389
557	SRR7014007	SRR7014003	Crohn's disease	Crohn's disease	0.39897243751529854
558	SRR7014007	SRR7014004	Crohn's disease	Crohn's disease	0.635111937961481
559	SRR7014007	SRR7014005	Crohn's disease	Crohn's disease	0.5399383427749642
560	SRR7014007	SRR7014006	Crohn's disease	Crohn's disease	0.5677552609528318
561	SRR7014009	SRR7013953	Crohn's disease	Crohn's disease	0.533229714689557
562	SRR7014009	SRR7013954	Crohn's disease	Crohn's disease	0.5025230128000514
563	SRR7014009	SRR7013955	Crohn's disease	Crohn's disease	0.5318262519542366
564	SRR7014009	SRR7013956	Crohn's disease	Crohn's disease	0.5354106425912342
565	SRR7014009	SRR7013958	Crohn's disease	Crohn's disease	0.558380600243831
566	SRR7014009	SRR7013959	Crohn's disease	Crohn's disease	0.4952227295530192
567	SRR7014009	SRR7013960	Crohn's disease	Crohn's disease	0.44280049787143305
568	SRR7014009	SRR7013961	Crohn's disease	Crohn's disease	0.5644483040952571
569	SRR7014009	SRR7013969	Crohn's disease	Crohn's disease	0.5771107557804401
570	SRR7014009	SRR7013970	Crohn's disease	Crohn's disease	0.5070730950579485
571	SRR7014009	SRR7013971	Crohn's disease	Crohn's disease	0.4037572887732615
572	SRR7014009	SRR7013972	Crohn's disease	Crohn's disease	0.45043397577827887
573	SRR7014009	SRR7013975	Crohn's disease	Crohn's disease	0.46390551905022787
574	SRR7014009	SRR7013976	Crohn's disease	Crohn's disease	0.45947586466093043
575	SRR7014009	SRR7013977	Crohn's disease	Crohn's disease	0.5221149533316808
576	SRR7014009	SRR7013985	Crohn's disease	Crohn's disease	0.5046532990192194
577	SRR7014009	SRR7013986	Crohn's disease	Crohn's disease	0.46982693305863343
578	SRR7014009	SRR7013990	Crohn's disease	Crohn's disease	0.43063586925553643
579	SRR7014009	SRR7013991	Crohn's disease	Crohn's disease	0.37979142996340143
580	SRR7014009	SRR7013992	Crohn's disease	Crohn's disease	0.5792878153735489
581	SRR7014009	SRR7013993	Crohn's disease	Crohn's disease	0.4873613143518318
582	SRR7014009	SRR7013994	Crohn's disease	Crohn's disease	0.5030715147364107
583	SRR7014009	SRR7013995	Crohn's disease	Crohn's disease	0.5626931788057187
584	SRR7014009	SRR7013996	Crohn's disease	Crohn's disease	0.5799219681685666
585	SRR7014009	SRR7013997	Crohn's disease	Crohn's disease	0.42558896963959114
